domain,url,change_type,fate,status_code,is_redirect,final_url,redirect_count,response_time_ms,section,checked_at,error,has_noindex,has_nofollow,h_etag,h_last_modified,h_content_length,h_content_type,h_cache_control,h_age,h_vary,h_x_robots_tag,h_link,h_x_cache,h_cf_cache_status
rocketmortgage.com,https://www.rocketmortgage.com/es/learn/hipoteca-inversa-vs-préstamo-sobre-la-plusvalía,removed,forbidden,403,True,https://www.rocketmortgage.com/es/learn/hipoteca-inversa-vs-pr%C3%A9stamo-sobre-la-plusval%C3%ADa,0,217.0,,2025-12-13T09:36:56.924550+00:00,,False,False,,,490,text/html,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/montana-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:37:58.636305+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/homes-are-worth-more-than-homeowners-think,discovered,live,200,False,,0,,,2025-12-13T09:38:06.578503+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/ohio-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:38:12.322306+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/pennsylvania-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:38:15.524133+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/mississippi-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:38:18.751749+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/nevada-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:38:25.646377+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/north-dakota-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:38:31.495885+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/oregon-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:38:42.191275+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/es/learn/títulos-de-endosos,removed,forbidden,403,True,https://www.rocketmortgage.com/es/learn/t%C3%ADtulos-de-endosos,0,60.0,,2025-12-13T09:38:44.312335+00:00,,False,False,,,432,text/html,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/homes-for-heroes,discovered,live,200,False,,0,,,2025-12-13T09:39:42.243282+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/north-carolina-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:39:49.054376+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/new-hampshire-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:39:55.076410+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/nebraska-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:40:05.048133+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/homepath,discovered,live,200,False,,0,,,2025-12-13T09:40:11.282541+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/house-deed,discovered,live,200,False,,0,,,2025-12-13T09:40:17.447806+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/homestead-exemption,discovered,live,200,False,,0,,,2025-12-13T09:40:28.003709+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/missouri-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:40:31.970461+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/new-mexico-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:40:36.381313+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/house-hacking,discovered,live,200,False,,0,,,2025-12-13T09:40:38.414295+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/new-york-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:40:44.275717+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/rhode-island-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:40:48.117576+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/oklahoma-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:40:54.348917+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/mortgage-rates/new-jersey-mortgage-rates,discovered,live,200,False,,0,,,2025-12-13T09:41:03.125446+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
rocketmortgage.com,https://www.rocketmortgage.com/learn/homeready,discovered,live,200,False,,0,,,2025-12-13T09:41:09.931020+00:00,,False,False,,,,text/html; charset=utf-8,,,,,,,
