sitemap_url,domain,sitemap_type,url_count,content_hash,content_length,fetched_at
https://www.investopedia.com/sitemap.xml,investopedia.com,sitemapindex,0,8ab43ab61d171e74cdbc79011b9840eb039c79111c7750abfdc7a65b2d219792,436,2025-12-10T22:44:30.481879+00:00
https://www.investopedia.com/sitemap_1.xml,investopedia.com,urlset,0,ff41f49ff86954b2e0238d759fd7fce418b39a1466181d1bb7aada822850d963,4203759,2025-12-10T22:44:33.460551+00:00
https://www.investopedia.com/sitemap_2.xml,investopedia.com,urlset,0,106c2705202b89105439e750438f652842778a1220662874d092e956d8d6cec1,4344638,2025-12-10T22:44:36.498126+00:00
https://www.investopedia.com/sitemap_3.xml,investopedia.com,urlset,0,d852c1f7b36ed73d183afda9dd51b394b64cfc3e21139ef4f9f3361baac339d6,2344338,2025-12-10T22:44:40.259125+00:00
