sitemap_url,domain,sitemap_type,url_count,content_hash,content_length,fetched_at
https://www.rocketmortgage.com/sitemap.xml,rocketmortgage.com,urlset,0,85953855a9afdc9534d48d4bd96af26e5a525cabca60fe48d8ce7e3cdd8e0331,19573,2025-12-10T09:56:00.833831+00:00
